product_name	chunks	lang_id
Pantalon Chino en coton	pantalon chino,en coton	fr,fr
Pantalon Chino en coton américain	pantalon chino,en coton américain	fr,fr
Pantalon Chino en coton extensible	pantalon chino,en coton extensible	fr,fr
Pantalon City Two Pinces	pantalon,city two pinces	en,en
Pantalon Classique Laine Rayée	pantalon classique,laine rayée	fr,fr
Pantalon Coleman en bardine stretch	pantalon coleman,en bardine,stretch	fr,en,en
Pantalon Colton	pantalon,colton	en,en
Pantalon Conrad Chino	pantalon,conrad chino	en,en
Pantalon Cornell	pantalon cornell	fr
Pantalon Cornell Seersucker	pantalon cornell,seersucker	fr,en
Pantalon Coulotte	pantalon,coulotte	en,en
Pantalon Court En Mohair	pantalon court,en mohair	fr,en
Pantalon Court Pop Dots	pantalon court,pop dots	fr,en
Pantalon Culotte	pantalon,culotte	en,en
Pantalon D'Équitation	pantalon,d'équitation	en,fr
Pantalon Delta	pantalon delta	fr
Pantalon Desya	pantalon,desya	en,en
Pantalon Dior Chez Moi	pantalon dior,chez moi	fr,fr
Pantalon Disco	pantalon,disco	en,en
Pantalon Dola	pantalon,dola	en,en
Pantalon Dompay	pantalon dompay	fr
Pantalon Dover	pantalon dover	fr
Pantalon Dunmore	pantalon dunmore	fr
Pantalon Edison	pantalon,edison	en,en
Pantalon Egonic en denim	pantalon egonic,en denim	en,fr
Pantalon Empoli en gabardine extensible	pantalon empoli,en gabardine extensible	en,en
Pantalon En Cachemire 	pantalon,en cachemire	en,fr
Pantalon En Gabardine De Laine	pantalon,en gabardine,de laine	en,en,fr
Pantalon En Gabardine Stretch	pantalon,en gabardine stretch	en,en
Pantalon En Jersey 	pantalon,en jersey	en,fr
Pantalon En Laine 	pantalon,en laine	en,fr
Pantalon En Lin	pantalon,en lin	en,fr
Pantalon En Mohair	pantalon,en mohair	en,en
Pantalon En Soie 	pantalon,en soie	en,fr
Pantalon En Velours 	pantalon,en velours	en,en
Pantalon Ensley	pantalon ensley	fr
Pantalon Farnese	pantalon farnese	fr
Pantalon Fayna	pantalon fayna	fr
Pantalon Fiesta	pantalon,fiesta	en,en
Pantalon Finley	pantalon finley	en
Pantalon Fiore	pantalon,fiore	en,en
Pantalon Flare	pantalon,flare	en,en
Pantalon Flou	pantalon flou	fr
Pantalon Fluide Vincennes	pantalon fluide,vincennes	fr,fr
Pantalon Fresh Bananas	pantalon fresh,bananas	fr,en
Pantalon Frédérique	pantalon frédérique	fr
Pantalon Gala	pantalon gala	en
Pantalon Gaussian	pantalon gaussian	en
Pantalon Gresham	pantalon gresham	en
Pantalon Griffon en lin	pantalon griffon,en lin	en,fr
Pantalon Haven	pantalon,haven	en,en
Pantalon Hendrix	pantalon,hendrix	en,en
Pantalon Hobie	pantalon,hobie	en,fr
Pantalon Holburn	pantalon holburn	en
Pantalon Iany	pantalon iany	fr
Pantalon Iconic	pantalon iconic	fr
Pantalon Indra en soie et lin	pantalon indra,en soie,et lin	fr,fr,fr
Pantalon Iron	pantalon iron	en
Pantalon Jackson	pantalon,jackson	en,en
Pantalon Jacquard	pantalon jacquard	fr
Pantalon Jessini	pantalon jessini	fr
Pantalon Josefa	pantalon josefa	fr
Pantalon Judith	pantalon judith	en
Pantalon Kiana	pantalon,kiana	en,en
Pantalon Kim	pantalon,kim	en,en
Pantalon Kimmie	pantalon kimmie	en
Pantalon Kite	pantalon kite	en
Pantalon Lanza	pantalon lanza	en
Pantalon Large	pantalon large	en
Pantalon Leaf	pantalon leaf	en
Pantalon Leasure	pantalon leasure	en
Pantalon Leisure CIty	pantalon leisure,city	en,en
Pantalon Lexi	pantalon,lexi	en,en
Pantalon Lille En Laine Froide	pantalon lille,en laine froide	fr,en
Pantalon Lira en lin tissé-teint à carreaux	pantalon,lira en lin tisséteint à carreaux	en,fr
Pantalon Lizzy	pantalon lizzy	en
Pantalon Madden	pantalon,madden	en,en
Pantalon Margaret 	pantalon margaret	en
Pantalon Margaret Flanelle	pantalon margaret,flanelle	en,fr
Pantalon Mawbray	pantalon mawbray	fr
Pantalon Mawson	pantalon mawson	fr
Pantalon Max	pantalon max	fr
Pantalon Medfield	pantalon medfield	fr
Pantalon Medway	pantalon medway	en
Pantalon Mellbreak	pantalon mellbreak	en
Pantalon Milla	pantalon milla	fr
Pantalon Morrissey	pantalon,morrissey	en,en
Pantalon Moustique	pantalon moustique	fr
Pantalon Nadege	pantalon nadege	en
Pantalon Ninfe	pantalon,ninfe	en,en
Pantalon Niroka	pantalon niroka	fr
Pantalon Nysha	pantalon,nysha	en,en
Pantalon Oblare - LEISURE	pantalon oblare,leisure	en,en
Pantalon Ogiel	pantalon,ogiel	en,en
Pantalon Palazzo	pantalon,palazzo	en,en
Pantalon Palazzo (PlacÃ©e)	pantalon,palazzo (placã©e)	en,fr
Pantalon Palazzo En Laine Tropicale	pantalon,palazzo en laine tropicale	en,en
Pantalon Palm Tree Richilieu	pantalon palm,tree richilieu	fr,en
Pantalon Pamplona	pantalon pamplona	fr
Pantalon Pantaflat	pantalon,pantaflat	en,en
Pantalon Pantaflat Slim	pantalon pantaflat,slim	en,en
Pantalon Parkino	pantalon parkino	fr
Pantalon Paréo Plissé Greca	pantalon paréo,plissé greca	fr,fr
Pantalon Pattie	pantalon pattie	en
Pantalon Pavot	pantalon,pavot	en,en
Pantalon Peacemo	pantalon peacemo	fr
Pantalon Pearl	pantalon pearl	fr
Pantalon Peccati	pantalon peccati	fr
Pantalon Pedal Pusher	pantalon pedal,pusher	fr,en
Pantalon Pernille	pantalon pernille	fr
Pantalon Pieter	pantalon,pieter	en,en
Pantalon Pietro	pantalon,pietro	en,en
Pantalon Praluniae	pantalon praluniae	fr
Pantalon Queen en gabardine stretch	pantalon,queen en gabardine stretch	en,fr
Pantalon Rayée	pantalon rayée	fr
Pantalon Rental Tuxedo	pantalon rental,tuxedo	fr,fr
Pantalon Rose	pantalon rose	fr
Pantalon Rylan	pantalon,rylan	en,en
Pantalon Sablé Wild Bunch	pantalon sablé,wild bunch	fr,en
Pantalon Sandra	pantalon sandra	fr
Pantalon Saturday Night	pantalon,saturday night	en,en
Pantalon Sennan	pantalon,sennan	en,en
Pantalon Shelton	pantalon shelton	en
Pantalon Skate Gabardine Laine Légère	pantalon,skate,gabardine laine légère	en,en,fr
Pantalon Skinny Pusher	pantalon skinny,pusher	en,en
Pantalon Skinny Taille Mi-Haut en Denim Stretch	pantalon skinny,taille,mihaut en denim stretch	en,fr,fr
Pantalon Slim	pantalon slim	fr
Pantalon Slit 	pantalon slit	fr
Pantalon Slouchy	pantalon slouchy	en
Pantalon Sportivo	pantalon sportivo	en
Pantalon Starlet	pantalon starlet	fr
Pantalon Stretch	pantalon stretch	fr
Pantalon Stretch (Placée)	pantalon stretch,(placée)	fr,fr
Pantalon Stretch (avec franges)	pantalon stretch,(avec franges,)	fr,fr,en
Pantalon Taille Mi-Haute en Denim	pantalon,taille mihaute,en denim	en,fr,fr
Pantalon Taille-Haute en Denim	pantalon taillehaute,en denim	en,fr
Pantalon Teagan	pantalon,teagan	en,en
Pantalon Teagan en cuir velours	pantalon teagan,en cuir,velours	en,fr,en
Pantalon Telford	pantalon telford	en
Pantalon Terence	pantalon terence	en
Pantalon Thea	pantalon thea	en
Pantalon Toj	pantalon,toj	en,en
Pantalon Tresor mini manufacture	pantalon tresor,mini manufacture	en,en
Pantalon Trina	pantalon trina	en
Pantalon Tronto	pantalon tronto	en
Pantalon Trude	pantalon,trude	en,en
Pantalon Umanita	pantalon,umanita	en,en
Pantalon VLogo Chain	pantalon,vlogo,chain	en,en,en
Pantalon Vortice	pantalon vortice	fr
Pantalon Whitney	pantalon whitney	en
Pantalon Wide Flare	pantalon,wide flare	en,fr
Pantalon Winter Derk	pantalon,winter derk	en,fr
Pantalon X-Cite	pantalon,xcite	en,en
Pantalon Yila	pantalon yila	en
Pantalon ajusté	pantalon,ajusté	en,fr
Pantalon ajusté en lin mélangé Washed Sand	pantalon,ajusté en lin mélangé washed sand	en,fr
Pantalon ample	pantalon ample	fr
Pantalon anderson en gabardine de coton stretch	pantalon anderson,en gabardine,de coton stretch	en,en,en
Pantalon aspen en crêpe mélange de soie	pantalon aspen,en crêpe mélange,de soie	en,fr,fr
Pantalon avec broderie poche	pantalon,avec broderie poche	en,fr
Pantalon avec monile	pantalon,avec monile	en,fr
Pantalon avec monili	pantalon,avec monili	en,fr
Pantalon baggy	pantalon baggy	en
Pantalon bermuda Nicha	pantalon bermuda,nicha	en,en
Pantalon cargo	pantalon cargo	fr
Pantalon cargo MASTODON	pantalon,cargo,mastodon	en,en,en
Pantalon cargo Mastodon	pantalon,cargo,mastodon	en,en,en
Pantalon cargo classique	pantalon cargo classique	fr
Pantalon cargo en coton	pantalon cargo,en coton	fr,fr
Pantalon cargo en coton extensible	pantalon cargo,en coton extensible	fr,fr
Pantalon chino	pantalon chino	fr
Pantalon chino Campbell II à coupe slim	pantalon chino,campbell,ii à coupe slim	fr,en,fr
Pantalon chino Silver	pantalon chino,silver	fr,en
Pantalon chino japonais en coton compact	pantalon chino,japonais en coton,compact	fr,fr,en
Pantalon cigarette	pantalon,cigarette	en,en
Pantalon cigarette Pegno	pantalon,cigarette pegno	en,en
Pantalon cinq poche	pantalon,cinq poche	en,en
Pantalon cinq poches coupe classique	pantalon,cinq poches,coupe classique	en,en,fr
Pantalon classique en chino	pantalon classique,en chino	fr,fr
Pantalon confortable	pantalon confortable	fr
Pantalon confortable en denim	pantalon confortable,en denim	fr,fr
Pantalon coupe ballon	pantalon,coupe,ballon	en,en,en
Pantalon coupe bootcut en maille	pantalon coupe,bootcut en maille	fr,fr
Pantalon coupe droite	pantalon coupe,droite	fr,fr
Pantalon coupe large	pantalon coupe,large	fr,en
Pantalon coupe slim	pantalon coupe,slim	fr,en
Pantalon court	pantalon court	fr
Pantalon court en laine froide à rayures fines	pantalon court,en laine froide,à rayures fines	fr,en,fr
Pantalon cropped Helias	pantalon cropped,helias	fr,en
Pantalon davie en toile de lin délavé	pantalon davie,en toile,de lin délavé	fr,fr,fr
Pantalon de Jogging	pantalon,de jogging	en,fr
Pantalon de Pyjama	pantalon,de pyjama	en,en
Pantalon de Pyjama en Soie imprimé Barocco	pantalon,de pyjama,en soie,imprimé barocco	en,en,fr,fr
Pantalon de jogging	pantalon,de jogging	en,fr
Pantalon de jogging 4-Bar	pantalon,de jogging,bar	en,fr,en
Pantalon de jogging Anagram	pantalon,de jogging,anagram	en,fr,en
Pantalon de jogging Bounce	pantalon,de jogging,bounce	en,fr,en
Pantalon de jogging Brunswick	pantalon,de jogging,brunswick	en,fr,en
Pantalon de jogging Brutalist	pantalon,de jogging,brutalist	en,fr,en
Pantalon de jogging Diag	pantalon,de jogging diag	en,en
Pantalon de jogging Doro	pantalon,de jogging,doro	en,fr,en
Pantalon de jogging Dorotea	pantalon,de jogging,dorotea	en,fr,en
Pantalon de jogging Evan	pantalon,de jogging,evan	en,fr,en
Pantalon de jogging Galway	pantalon,de jogging,galway	en,fr,en
Pantalon de jogging Graffiti	pantalon,de jogging,graffiti	en,fr,en
Pantalon de jogging Hameo	pantalon,de jogging,hameo	en,fr,en
Pantalon de jogging Hamer	pantalon,de jogging,hamer	en,fr,en
Pantalon de jogging Julia	pantalon,de jogging,julia	en,fr,en
Pantalon de jogging Mimi	pantalon,de jogging,mimi	en,fr,en
Pantalon de jogging Monogram en coton technique rouge	pantalon,de jogging,monogram en coton technique,rouge	en,fr,fr,en
Pantalon de jogging NASA	pantalon,de jogging,nasa	en,fr,en
Pantalon de jogging Noa	pantalon,de jogging,noa	en,fr,en
Pantalon de jogging Ow Logo	pantalon,de jogging,ow logo	en,fr,en
Pantalon de jogging PENTA	pantalon,de jogging,penta	en,fr,en
Pantalon de jogging TECUATL	pantalon,de jogging,tecuatl	en,fr,en
Pantalon de jogging en coton	pantalon,de jogging,en coton	en,fr,fr
Pantalon de jogging en coton floqué logo	pantalon,de jogging,en coton,floqué logo	en,fr,fr,fr
Pantalon de jogging en coton imprimé logo	pantalon,de jogging,en coton,imprimé logo	en,fr,fr,fr
Pantalon de jogging en coton imprimé monogramme	pantalon,de jogging,en coton,imprimé monogramme	en,fr,fr,fr
Pantalon de jogging en laine	pantalon,de jogging,en laine	en,fr,fr
Pantalon de jogging patch Chillax Fox	pantalon,de jogging,patch chillax,fox	en,fr,en,en
Pantalon de jogging à logo	pantalon,de jogging,à logo	en,fr,fr
Pantalon de luxe en polaire	pantalon,de luxe,en polaire	en,fr,fr
Pantalon de méditation	pantalon,de méditation	en,fr
Pantalon de plage Telford Beach avec cordon	pantalon,de plage,telford beach avec cordon	en,en,fr
Pantalon de pyjama	pantalon,de pyjama	en,en
Pantalon de pyjama Cosy	pantalon,de pyjama,cosy	en,en,en
Pantalon de pyjama Louis	pantalon,de pyjama louis	en,en
Pantalon de pyjama monogram	pantalon,de pyjama,monogram	en,en,en
Pantalon de ski	pantalon,de ski	en,en
Pantalon de smoking Palazzo	pantalon,de smoking palazzo	en,en
Pantalon de sport	pantalon,de sport	en,en
Pantalon de survêtement	pantalon,de survêtement	en,fr
Pantalon de survêtement Ami de Coeur	pantalon,de survêtement,ami de coeur	en,fr,fr
Pantalon de survêtement Beagi Luxe rayé en coton éponge côtelé	pantalon,de survêtement,beagi luxe rayé en coton,éponge côtelé	en,fr,fr,fr
Pantalon de survêtement Beagi Stripe	pantalon,de survêtement beagi,stripe	en,fr,en
Pantalon de survêtement Mix Media	pantalon,de survêtement,mix media	en,fr,fr
Pantalon de survêtement Sennan Binding	pantalon,de survêtement,sennan binding	en,fr,en
Pantalon de survêtement en polaire	pantalon,de survêtement,en polaire	en,fr,fr
Pantalon de survêtement teint Duxbury Gd	pantalon,de survêtement,teint duxbury gd	en,fr,fr
Pantalon de survêtement thermocollé	pantalon,de survêtement,thermocollé	en,fr,fr
Pantalon de survêtement à coupe légèrement ample	pantalon,de survêtement,à coupe,légèrement ample	en,fr,fr,fr
Pantalon de survêtement à logo	pantalon,de survêtement,à logo	en,fr,fr
Pantalon de travail chino avec 5 poches	pantalon,de travail chino,avec  poches	en,fr,fr
Pantalon de travail type charpentier	pantalon,de travail,type charpentier	en,fr,en
Pantalon delaware en popeline de coton	pantalon,delaware en popeline,de coton	en,en,en
Pantalon denim	pantalon,denim	en,en
Pantalon drapé à maxi monogramme	pantalon drapé à maxi monogramme	fr
Pantalon droit	pantalon droit	fr
Pantalon droit Graffiti	pantalon droit,graffiti	fr,en
Pantalon droit Meringa	pantalon droit,meringa	fr,en
Pantalon droit Nassau	pantalon droit,nassau	fr,en
Pantalon droit rayé	pantalon droit,rayé	fr,fr
Pantalon droit taille haute	pantalon droit,taille haute	fr,fr
Pantalon droit à 5 poches	pantalon droit,à  poches	fr,fr
Pantalon droit à rivets	pantalon droit,à rivets	fr,fr
Pantalon droit à taille élastiquée	pantalon droit,à taille,élastiquée	fr,fr,fr
Pantalon décontracté	pantalon décontracté	fr
Pantalon en Denim	pantalon,en denim	en,fr
Pantalon en coton	pantalon,en coton	en,fr
Pantalon en coton Luna	pantalon,en coton,luna	en,fr,fr
Pantalon en crêpe	pantalon,en crêpe	en,fr
Pantalon en cuir	pantalon,en cuir	en,fr
Pantalon en cuir Braden	pantalon,en cuir braden	en,fr
Pantalon en denim	pantalon,en denim	en,fr
Pantalon en denim 1993 Vintage Black	pantalon,en denim  vintage,black	en,en,en
Pantalon en denim Neptune Athleisure	pantalon,en denim neptune,athleisure	en,en,en
Pantalon en denim Regenerated	pantalon,en denim,regenerated	en,fr,en
Pantalon en denim Tomek	pantalon,en denim,tomek	en,fr,en
Pantalon en denim avec accrocs	pantalon,en denim,avec accrocs	en,fr,fr
Pantalon en denim confort	pantalon,en denim,confort	en,fr,en
Pantalon en denim extensible	pantalon,en denim,extensible	en,fr,en
Pantalon en denim gris	pantalon,en denim gris	en,en
Pantalon en denim teint	pantalon,en denim,teint	en,fr,en
Pantalon en drill	pantalon,en drill	en,fr
Pantalon en drill de coton imprimé Waterfall Stripe	pantalon,en drill,de coton,imprimé waterfall stripe	en,fr,en,fr
Pantalon en flanelle	pantalon,en flanelle	en,fr
Pantalon en gabardine	pantalon,en gabardine	en,en
Pantalon en jacquard à motif Daisy	pantalon,en jacquard,à motif,daisy	en,fr,fr,fr
Pantalon en jean	pantalon,en jean	en,fr
Pantalon en jean Seaside	pantalon,en jean seaside	en,en
Pantalon en jean surteint	pantalon,en jean,surteint	en,fr,en
Pantalon en jersey	pantalon,en jersey	en,fr
Pantalon en jersey jacquard	pantalon,en jersey,jacquard	en,fr,en
Pantalon en laine	pantalon,en laine	en,fr
Pantalon en laine 4-Bar	pantalon,en laine,bar	en,fr,en
Pantalon en laine Cervo - LEISURE	pantalon,en laine,cervo,leisure	en,fr,en,en
Pantalon en laine Ragtime - LEISURE	pantalon,en laine ragtime,leisure	en,fr,en
Pantalon en laine Tropical	pantalon,en laine,tropical	en,fr,en
Pantalon en laine fraîche	pantalon,en laine,fraîche	en,fr,fr
Pantalon en laine grain-de-poudre	pantalon,en laine graindepoudre	en,fr
Pantalon en laine stretch	pantalon,en laine stretch	en,fr
Pantalon en lin Valentina	pantalon,en lin valentina	en,fr
Pantalon en lin à coupe ajustée	pantalon,en lin,à coupe,ajustée	en,fr,fr,fr
Pantalon en maille	pantalon,en maille	en,fr
Pantalon en maille de cachemire	pantalon,en maille,de cachemire	en,fr,en
Pantalon en nylon	pantalon,en nylon	en,en
Pantalon en popeline	pantalon,en popeline	en,en
Pantalon en popeline imprimé Daisy	pantalon,en popeline,imprimé daisy	en,en,fr
Pantalon en popeline teint	pantalon,en popeline,teint	en,en,en
Pantalon en sergé Joliet	pantalon,en sergé,joliet	en,fr,en
Pantalon en sergé Mawson	pantalon,en sergé mawson	en,fr
Pantalon en sergé Rylan	pantalon,en sergé,rylan	en,fr,en
Pantalon en sergé de lin à coupe ajustée	pantalon,en sergé,de lin,à coupe,ajustée	en,fr,fr,fr,fr
Pantalon en sergé imprimé avec un tombé souple	pantalon,en sergé,imprimé avec un tombé souple	en,fr,fr
Pantalon en sergé à tissu extensible	pantalon,en sergé,à tissu extensible	en,fr,fr
Pantalon en velours	pantalon,en velours	en,en
Pantalon en velours côtelé	pantalon,en velours côtelé	en,fr
Pantalon fendu	pantalon,fendu	en,fr
Pantalon flare cropped sablé viscose	pantalon,flare cropped sablé,viscose	en,fr,en
Pantalon fluide Lyor	pantalon fluide,lyor	fr,en
Pantalon fuselé	pantalon fuselé	fr
Pantalon fuselé Atelier	pantalon fuselé,atelier	fr,en
Pantalon fuselé Moon Recycled	pantalon fuselé,moon recycled	fr,en
Pantalon grain de poudre	pantalon grain,de poudre	en,fr
Pantalon houston en lin et coton stretch effet changeant	pantalon houston en lin et coton stretch,effet,changeant	fr,en,en
Pantalon hybride rlx dean	pantalon hybride,rlx dean	en,fr
Pantalon imperméable	pantalon imperméable	fr
Pantalon jacquard	pantalon jacquard	fr
Pantalon jacquard bicolore	pantalon jacquard,bicolore	fr,en
Pantalon jogging	pantalon jogging	en
Pantalon jogging Fox	pantalon jogging fox	en
Pantalon jogging de loisirs en tricot	pantalon jogging de loisirs,en tricot	fr,en
Pantalon large	pantalon large	en
Pantalon large Cacio - LEISURE	pantalon large,cacio  leisure	en,en
Pantalon large Livington	pantalon large,livington	en,en
Pantalon large Motocross	pantalon large,motocross	en,en
Pantalon large Rotie	pantalon large,rotie	en,en
Pantalon large Tilsen	pantalon large,tilsen	en,en
Pantalon large Vanina	pantalon large,vanina	en,en
Pantalon large en crêpe	pantalon large,en crêpe	en,fr
Pantalon large en maille à maxi monogramme Balmain	pantalon large,en maille,à maxi monogramme balmain	en,fr,fr
Pantalon large à monogramme	pantalon large,à monogramme	en,fr
Pantalon large à monogramme et	pantalon large,à monogramme,et	en,fr,en
Pantalon legging	pantalon legging	en
Pantalon léger en denim	pantalon léger,en denim	fr,fr
Pantalon manhattan en cupro jacquard	pantalon manhattan,en cupro,jacquard	en,fr,en
Pantalon monogram en soie	pantalon,monogram en soie	en,fr
Pantalon orlando en toile fluide de lin et viscose	pantalon orlando,en toile fluide,de lin,et viscose	en,fr,fr,en
Pantalon patchwork	pantalon patchwork	en
Pantalon plissé	pantalon plissé	fr
Pantalon plissé en coton	pantalon plissé,en coton	fr,fr
